Title,id,Samling,Nr,Titel,Dato,Date,doc_id,Name,Year,Parti,Period,.groups
Annette Lind,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:26:00Z,771,Annette Lind,2020,Socialdemokratiet,2019-,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:26:00Z,772,Erling Bonnesen,2020,Venstre,2019-,95
Søren Espersen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:26:00Z,773,Søren Espersen,2020,Dansk Folkeparti,2019-,95
Annette Lind,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:27:00Z,775,Annette Lind,2020,Socialdemokratiet,2019-,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:27:00Z,776,Erling Bonnesen,2020,Venstre,2019-,95
Søren Espersen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:27:00Z,777,Søren Espersen,2020,Dansk Folkeparti,2019-,95
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:14:00Z,778,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,95
Liselott Blixt,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:04:00Z,779,Liselott Blixt,2020,Dansk Folkeparti,2019-,95
Bent Bøgsted,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:32:00Z,78,Bent Bøgsted,2020,Dansk Folkeparti,2019-,95
Annette Lind,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:28:00Z,781,Annette Lind,2020,Socialdemokratiet,2019-,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:28:00Z,782,Erling Bonnesen,2020,Venstre,2019-,95
Jeppe Kofod,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:28:00Z,783,Jeppe Kofod,2020,NA,NA,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:42:00Z,784,Erling Bonnesen,2020,Venstre,2019-,95
Christoffer Aagaard Melson,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:42:00Z,785,Christoffer Aagaard Melson,2020,Venstre,2019-,95
Jeppe Kofod,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:42:00Z,787,Jeppe Kofod,2020,NA,NA,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:43:00Z,788,Erling Bonnesen,2020,Venstre,2019-,95
Christoffer Aagaard Melson,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:43:00Z,789,Christoffer Aagaard Melson,2020,Venstre,2019-,95
Aaja Chemnitz Larsen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:01:00Z,79,Aaja Chemnitz Larsen,2020,Inuit Ataqatigiit,2019-,95
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:14:00Z,790,Jesper Petersen,2020,Socialdemokratiet,2019-,95
Jeppe Kofod,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:44:00Z,792,Jeppe Kofod,2020,NA,NA,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:44:00Z,793,Erling Bonnesen,2020,Venstre,2019-,95
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:44:00Z,794,Christian Juhl,2020,Enhedslisten,2019-,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:45:00Z,795,Erling Bonnesen,2020,Venstre,2019-,95
Jeppe Kofod,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:46:00Z,796,Jeppe Kofod,2020,NA,NA,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:47:00Z,797,Erling Bonnesen,2020,Venstre,2019-,95
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:47:00Z,798,Christian Juhl,2020,Enhedslisten,2019-,95
Marie Bjerre,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T19:25:00Z,8,Marie Bjerre,2020,Venstre,2019-,95
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:02:00Z,80,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,95
Jeppe Kofod,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:48:00Z,800,Jeppe Kofod,2020,NA,NA,95
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:15:00Z,801,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,95
Annette Lind,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:48:00Z,802,Annette Lind,2020,Socialdemokratiet,2019-,95
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:49:00Z,803,Erling Bonnesen,2020,Venstre,2019-,95
Annette Lind,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:54:00Z,804,Annette Lind,2020,Socialdemokratiet,2019-,96
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:59:00Z,805,Erling Bonnesen,2020,Venstre,2019-,96
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T16:59:00Z,806,Christian Juhl,2020,Enhedslisten,2019-,96
Annette Lind,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:00:00Z,808,Annette Lind,2020,Socialdemokratiet,2019-,96
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:01:00Z,809,Erling Bonnesen,2020,Venstre,2019-,96
Aaja Chemnitz Larsen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:02:00Z,81,Aaja Chemnitz Larsen,2020,Inuit Ataqatigiit,2019-,96
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:01:00Z,810,Christian Juhl,2020,Enhedslisten,2019-,96
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:01:00Z,811,Erling Bonnesen,2020,Venstre,2019-,96
Sophie Løhde,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:15:00Z,812,Sophie Løhde,2020,Venstre,2019-,96
Bertel Haarder,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:02:00Z,813,Bertel Haarder,2020,Venstre,2019-,96
Annette Lind,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:07:00Z,814,Annette Lind,2020,Socialdemokratiet,2019-,96
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:10:00Z,815,Erling Bonnesen,2020,Venstre,2019-,96
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:10:00Z,816,Christian Juhl,2020,Enhedslisten,2019-,96
Bertel Haarder,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:11:00Z,818,Bertel Haarder,2020,Venstre,2019-,96
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:12:00Z,819,Erling Bonnesen,2020,Venstre,2019-,96
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:03:00Z,82,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,96
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:12:00Z,820,Christian Juhl,2020,Enhedslisten,2019-,96
Bertel Haarder,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:13:00Z,822,Bertel Haarder,2020,Venstre,2019-,96
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:16:00Z,823,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,96
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:14:00Z,824,Erling Bonnesen,2020,Venstre,2019-,96
Søren Espersen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:14:00Z,825,Søren Espersen,2020,Dansk Folkeparti,2019-,96
Erling Bonnesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:21:00Z,826,Erling Bonnesen,2020,Venstre,2019-,96
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:22:00Z,827,Christian Juhl,2020,Enhedslisten,2019-,96
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:31:00Z,828,Trine Torp,2020,Socialistisk Folkeparti,2019-,96
Søren Espersen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:31:00Z,829,Søren Espersen,2020,Dansk Folkeparti,2019-,96
Aaja Chemnitz Larsen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:03:00Z,83,Aaja Chemnitz Larsen,2020,Inuit Ataqatigiit,2019-,96
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:32:00Z,831,Christian Juhl,2020,Enhedslisten,2019-,96
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:33:00Z,832,Trine Torp,2020,Socialistisk Folkeparti,2019-,96
Niels Flemming Hansen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:33:00Z,833,Niels Flemming Hansen,2020,Det Konservative Folkeparti,2019-,96
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:16:00Z,834,Jesper Petersen,2020,Socialdemokratiet,2019-,96
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:38:00Z,835,Trine Torp,2020,Socialistisk Folkeparti,2019-,96
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:38:00Z,836,Christian Juhl,2020,Enhedslisten,2019-,96
Niels Flemming Hansen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:39:00Z,838,Niels Flemming Hansen,2020,Det Konservative Folkeparti,2019-,96
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:39:00Z,839,Trine Torp,2020,Socialistisk Folkeparti,2019-,96
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:03:00Z,84,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,96
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:39:00Z,840,Christian Juhl,2020,Enhedslisten,2019-,96
Niels Flemming Hansen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:40:00Z,842,Niels Flemming Hansen,2020,Det Konservative Folkeparti,2019-,96
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:40:00Z,843,Trine Torp,2020,Socialistisk Folkeparti,2019-,96
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:41:00Z,844,Henrik Dahl,2020,Liberal Alliance,2019-,96
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:17:00Z,845,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:44:00Z,846,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:44:00Z,847,Christian Juhl,2020,Enhedslisten,2019-,97
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:45:00Z,849,Henrik Dahl,2020,Liberal Alliance,2019-,97
Aki-Matilda Høegh-Dam,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:04:00Z,85,Aki-Matilda Høegh-Dam,2020,x - Siumut,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:46:00Z,850,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:46:00Z,851,Christian Juhl,2020,Enhedslisten,2019-,97
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:47:00Z,853,Henrik Dahl,2020,Liberal Alliance,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:47:00Z,854,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Aaja Chemnitz Larsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:48:00Z,855,Aaja Chemnitz Larsen,2020,Inuit Ataqatigiit,2019-,97
Kristian Thulesen Dahl,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:17:00Z,856,Kristian Thulesen Dahl,2020,Dansk Folkeparti,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:53:00Z,857,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Edmund Joensen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:53:00Z,858,Edmund Joensen,2020,x - Sambandsflokkurin,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:59:00Z,859,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:14:00Z,86,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,97
Sjúrður Skaale,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T17:59:00Z,860,Sjúrður Skaale,2020,x - Javnaðarflokkurin,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:03:00Z,861,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:03:00Z,862,Christian Juhl,2020,Enhedslisten,2019-,97
Sjúrður Skaale,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:05:00Z,864,Sjúrður Skaale,2020,x - Javnaðarflokkurin,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:06:00Z,865,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:06:00Z,866,Christian Juhl,2020,Enhedslisten,2019-,97
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:17:00Z,867,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,97
Sjúrður Skaale,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:06:00Z,869,Sjúrður Skaale,2020,x - Javnaðarflokkurin,2019-,97
Annette Lind,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:14:00Z,87,Annette Lind,2020,Socialdemokratiet,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:07:00Z,870,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Trine Bramsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:07:00Z,871,Trine Bramsen,2020,Socialdemokratiet,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:23:00Z,872,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Bertel Haarder,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:23:00Z,873,Bertel Haarder,2020,Venstre,2019-,97
Trine Bramsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:25:00Z,875,Trine Bramsen,2020,Socialdemokratiet,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:25:00Z,876,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Bertel Haarder,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:25:00Z,877,Bertel Haarder,2020,Venstre,2019-,97
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:18:00Z,878,Jesper Petersen,2020,Socialdemokratiet,2019-,97
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:15:00Z,88,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,97
Trine Bramsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:26:00Z,880,Trine Bramsen,2020,Socialdemokratiet,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:26:00Z,881,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:26:00Z,882,Christian Juhl,2020,Enhedslisten,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:27:00Z,883,Trine Torp,2020,Socialistisk Folkeparti,2019-,97
Trine Bramsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:28:00Z,884,Trine Bramsen,2020,Socialdemokratiet,2019-,97
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:29:00Z,885,Trine Torp,2020,Socialistisk Folkeparti,2019-,98
Christian Juhl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:29:00Z,886,Christian Juhl,2020,Enhedslisten,2019-,98
Trine Bramsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:30:00Z,888,Trine Bramsen,2020,Socialdemokratiet,2019-,98
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:19:00Z,889,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,98
Christian Juhl,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:32:00Z,89,Christian Juhl,2020,Enhedslisten,2019-,98
Pernille Vermund,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:04:00Z,890,Pernille Vermund,2020,x - Nye Borgerlige,2019-,98
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:30:00Z,891,Trine Torp,2020,Socialistisk Folkeparti,2019-,98
Trine Bramsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:31:00Z,892,Trine Bramsen,2020,Socialdemokratiet,2019-,98
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:32:00Z,893,Trine Torp,2020,Socialistisk Folkeparti,2019-,98
Sjúrður Skaale,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:32:00Z,894,Sjúrður Skaale,2020,x - Javnaðarflokkurin,2019-,98
Trine Bramsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:33:00Z,896,Trine Bramsen,2020,Socialdemokratiet,2019-,98
Sjúrður Skaale,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:33:00Z,897,Sjúrður Skaale,2020,x - Javnaðarflokkurin,2019-,98
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:33:00Z,899,Trine Torp,2020,Socialistisk Folkeparti,2019-,98
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T19:25:00Z,9,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,98
Aki-Matilda Høegh-Dam,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:15:00Z,90,Aki-Matilda Høegh-Dam,2020,x - Siumut,2019-,98
Jan Johansen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:34:00Z,900,Jan Johansen,2020,Socialdemokratiet,2019-,98
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:20:00Z,901,Jesper Petersen,2020,Socialdemokratiet,2019-,98
Trine Torp,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T18:36:00Z,902,Trine Torp,2020,Socialistisk Folkeparti,2019-,98
